___city_name___,___state___,___state_name___,latitude,longitude
sao domingos do sul,rs,rio grande do sul,-28.5312,-51.886
sao francisco de assis,rs,rio grande do sul,-29.5547,-55.1253
sao francisco de paula,rs,rio grande do sul,-29.4404,-50.5828
sao gabriel,rs,rio grande do sul,-30.3337,-54.3217
sao jeronimo,rs,rio grande do sul,-29.9716,-51.7251
sao joao da urtiga,rs,rio grande do sul,-27.8195,-51.8257
sao joao do polesine,rs,rio grande do sul,-29.6194,-53.4439
sao jorge,rs,rio grande do sul,-28.4984,-51.7064
sao jose das missoes,rs,rio grande do sul,-27.7789,-53.1226
sao jose do herval,rs,rio grande do sul,-29.052,-52.295
sao jose do hortencio,rs,rio grande do sul,-29.528000000000002,-51.245
sao jose do inhacora,rs,rio grande do sul,-27.7251,-54.1275
sao jose do norte,rs,rio grande do sul,-32.0151,-52.0331
sao jose do ouro,rs,rio grande do sul,-27.7707,-51.5966
sao jose do sul,rs,rio grande do sul,-29.5448,-51.4821
sao jose dos ausentes,rs,rio grande do sul,-28.7476,-50.0677
sao leopoldo,rs,rio grande do sul,-29.7545,-51.1498
sao lourenco do sul,rs,rio grande do sul,-31.3564,-51.9715
sao luiz gonzaga,rs,rio grande do sul,-28.412,-54.9559
sao marcos,rs,rio grande do sul,-28.9677,-51.0696
sao martinho,rs,rio grande do sul,-27.7112,-53.9699
sao martinho da serra,rs,rio grande do sul,-29.5397,-53.858999999999995
sao miguel das missoes,rs,rio grande do sul,-28.555999999999997,-54.5559
sao nicolau,rs,rio grande do sul,-28.1834,-55.2654
sao paulo das missoes,rs,rio grande do sul,-28.0195,-54.9404
sao pedro da serra,rs,rio grande do sul,-29.4193,-51.5134
sao pedro das missoes,rs,rio grande do sul,-27.7706,-53.2513
sao pedro do butia,rs,rio grande do sul,-28.1243,-54.8926
sao pedro do sul,rs,rio grande do sul,-29.6202,-54.1855
sao sebastiao do cai,rs,rio grande do sul,-29.5885,-51.3749
sao sepe,rs,rio grande do sul,-30.1643,-53.5603
sao valentim,rs,rio grande do sul,-27.5583,-52.5237
sao valentim do sul,rs,rio grande do sul,-29.0451,-51.7684
sao valerio do sul,rs,rio grande do sul,-27.7906,-53.9368
sao vendelino,rs,rio grande do sul,-29.3729,-51.3675
sao vicente do sul,rs,rio grande do sul,-29.6882,-54.6826
sapiranga,rs,rio grande do sul,-29.6349,-51.0064
sapucaia do sul,rs,rio grande do sul,-29.8276,-51.145
sarandi,rs,rio grande do sul,-27.941999999999997,-52.9231
seberi,rs,rio grande do sul,-27.4829,-53.4026
sede nova,rs,rio grande do sul,-27.6367,-53.9493
segredo,rs,rio grande do sul,-29.3523,-52.9767
selbach,rs,rio grande do sul,-28.6294,-52.9498
senador salgado filho,rs,rio grande do sul,-28.025,-54.5507
sentinela do sul,rs,rio grande do sul,-30.6107,-51.5862
serafina correa,rs,rio grande do sul,-28.7126,-51.9352
serio,rs,rio grande do sul,-29.3904,-52.2685
sertao,rs,rio grande do sul,-27.9798,-52.2588
sertao santana,rs,rio grande do sul,-30.4562,-51.6017
sete de setembro,rs,rio grande do sul,-28.1362,-54.4637
severiano de almeida,rs,rio grande do sul,-27.4362,-52.1217
silveira martins,rs,rio grande do sul,-29.6467,-53.591
sinimbu,rs,rio grande do sul,-29.5357,-52.5304
sobradinho,rs,rio grande do sul,-29.4194,-53.0326
soledade,rs,rio grande do sul,-28.8306,-52.5131
tabai,rs,rio grande do sul,-29.643,-51.6823
tapejara,rs,rio grande do sul,-28.0652,-52.0097
tapera,rs,rio grande do sul,-28.6277,-52.8613
tapes,rs,rio grande do sul,-30.6683,-51.3991
taquara,rs,rio grande do sul,-29.6505,-50.7753
taquari,rs,rio grande do sul,-29.7943,-51.8653
taquarucu do sul,rs,rio grande do sul,-27.4005,-53.4702
tavares,rs,rio grande do sul,-31.2843,-51.088
tenente portela,rs,rio grande do sul,-27.3711,-53.7585
terra de areia,rs,rio grande do sul,-29.5782,-50.0644
teutonia,rs,rio grande do sul,-29.4482,-51.8044
tio hugo,rs,rio grande do sul,-28.5712,-52.5955
tiradentes do sul,rs,rio grande do sul,-27.4022,-54.0814
toropi,rs,rio grande do sul,-29.4782,-54.2244
torres,rs,rio grande do sul,-29.3334,-49.7333
tramandai,rs,rio grande do sul,-29.9841,-50.1322
travesseiro,rs,rio grande do sul,-29.2977,-52.0532
tres arroios,rs,rio grande do sul,-27.5003,-52.1448
tres cachoeiras,rs,rio grande do sul,-29.4487,-49.9275
tres coroas,rs,rio grande do sul,-29.5137,-50.7739
tres de maio,rs,rio grande do sul,-27.78,-54.2357
tres forquilhas,rs,rio grande do sul,-29.5384,-50.0708
tres palmeiras,rs,rio grande do sul,-27.6139,-52.8437
tres passos,rs,rio grande do sul,-27.4555,-53.9296
trindade do sul,rs,rio grande do sul,-27.5239,-52.8956
triunfo,rs,rio grande do sul,-29.9291,-51.7075
tucunduva,rs,rio grande do sul,-27.6573,-54.4439
tunas,rs,rio grande do sul,-29.1039,-52.9538
tupanci do sul,rs,rio grande do sul,-27.9241,-51.5383
tupancireta,rs,rio grande do sul,-29.0858,-53.8445
tupandi,rs,rio grande do sul,-29.4772,-51.4174
tuparendi,rs,rio grande do sul,-27.7598,-54.4814
turucu,rs,rio grande do sul,-31.4173,-52.1706
ubiretama,rs,rio grande do sul,-28.0404,-54.68600000000001
uniao da serra,rs,rio grande do sul,-28.7833,-52.0238
unistalda,rs,rio grande do sul,-29.04,-55.1517
uruguaiana,rs,rio grande do sul,-29.7614,-57.0853
vacaria,rs,rio grande do sul,-28.5079,-50.9418
vale do sol,rs,rio grande do sul,-29.5967,-52.6839
vale real,rs,rio grande do sul,-29.3919,-51.2559
vale verde,rs,rio grande do sul,-29.7864,-52.1857
vanini,rs,rio grande do sul,-28.4758,-51.8447
venancio aires,rs,rio grande do sul,-29.6143,-52.1932
vera cruz,rs,rio grande do sul,-29.7184,-52.5152
veranopolis,rs,rio grande do sul,-28.9312,-51.5516
vespasiano correa,rs,rio grande do sul,-29.0655,-51.8625
viadutos,rs,rio grande do sul,-27.5716,-52.0211
viamao,rs,rio grande do sul,-30.0819,-51.0194
vicente dutra,rs,rio grande do sul,-27.1607,-53.4022
victor graeff,rs,rio grande do sul,-28.5632,-52.7495
vila flores,rs,rio grande do sul,-28.8598,-51.5504
vila langaro,rs,rio grande do sul,-28.1062,-52.1438
vila maria,rs,rio grande do sul,-28.5359,-52.1486
vila nova do sul,rs,rio grande do sul,-30.3461,-53.876000000000005
vista alegre,rs,rio grande do sul,-27.3686,-53.4919
vista alegre do prata,rs,rio grande do sul,-28.8052,-51.7947
vista gaucha,rs,rio grande do sul,-27.2902,-53.6974
vitoria das missoes,rs,rio grande do sul,-28.3516,-54.504
westfalia,rs,rio grande do sul,-29.4263,-51.7645
xangrila,rs,rio grande do sul,-29.8065,-50.0519
abdon batista,sc,santa catarina,-27.6126,-51.0233
abelardo luz,sc,santa catarina,-26.5716,-52.3229
agrolandia,sc,santa catarina,-27.4087,-49.821999999999996
agronomica,sc,santa catarina,-27.2662,-49.708
agua doce,sc,santa catarina,-26.9985,-51.5528
aguas de chapeco,sc,santa catarina,-27.0754,-52.9808
aguas frias,sc,santa catarina,-26.8794,-52.8568
aguas mornas,sc,santa catarina,-27.6963,-48.8243
alfredo wagner,sc,santa catarina,-27.7001,-49.3273
alto bela vista,sc,santa catarina,-27.4333,-51.9044
anchieta,sc,santa catarina,-26.5382,-53.3319
angelina,sc,santa catarina,-27.5704,-48.9879
anita garibaldi,sc,santa catarina,-27.6897,-51.1271
anitapolis,sc,santa catarina,-27.9012,-49.1316
antonio carlos,sc,santa catarina,-27.5191,-48.766000000000005
apiuna,sc,santa catarina,-27.0375,-49.3885
arabuta,sc,santa catarina,-27.1587,-52.1423
araquari,sc,santa catarina,-26.3754,-48.7188
ararangua,sc,santa catarina,-28.9356,-49.4918
armazem,sc,santa catarina,-28.2448,-49.0215
arroio trinta,sc,santa catarina,-26.9257,-51.3407
arvoredo,sc,santa catarina,-27.0748,-52.4543
ascurra,sc,santa catarina,-26.9548,-49.3783
atalanta,sc,santa catarina,-27.4219,-49.7789
aurora,sc,santa catarina,-27.3098,-49.6295
balneario arroio do silva,sc,santa catarina,-28.9806,-49.4237
balneario barra do sul,sc,santa catarina,-26.4597,-48.6123
balneario camboriu,sc,santa catarina,-26.9926,-48.6352
balneario gaivota,sc,santa catarina,-29.1527,-49.5841
balneario picarras,sc,santa catarina,-26.7639,-48.6717
balneario rincao,sc,santa catarina,-28.8314,-49.2352
bandeirante,sc,santa catarina,-26.7705,-53.6413
barra bonita,sc,santa catarina,-26.654,-53.44
barra velha,sc,santa catarina,-26.636999999999997,-48.6933
bela vista do toldo,sc,santa catarina,-26.2746,-50.4664
belmonte,sc,santa catarina,-26.843000000000004,-53.5758
benedito novo,sc,santa catarina,-26.781,-49.3593
biguacu,sc,santa catarina,-27.496,-48.6598
blumenau,sc,santa catarina,-26.9155,-49.0709
bocaina do sul,sc,santa catarina,-27.7455,-49.9423
bom jardim da serra,sc,santa catarina,-28.3377,-49.6373
bom jesus,sc,santa catarina,-26.7326,-52.3919
bom jesus do oeste,sc,santa catarina,-26.6927,-53.0967
bom retiro,sc,santa catarina,-27.799,-49.486999999999995
bombinhas,sc,santa catarina,-27.1382,-48.5146
botuvera,sc,santa catarina,-27.2007,-49.0689
braco do norte,sc,santa catarina,-28.2681,-49.1701
braco do trombudo,sc,santa catarina,-27.3586,-49.8821
brunopolis,sc,santa catarina,-27.3058,-50.8684
brusque,sc,santa catarina,-27.0977,-48.9107
cacador,sc,santa catarina,-26.7757,-51.012
caibi,sc,santa catarina,-27.0741,-53.2458
calmon,sc,santa catarina,-26.5942,-51.095
camboriu,sc,santa catarina,-27.0241,-48.6503
campo alegre,sc,santa catarina,-26.195,-49.2676
campo belo do sul,sc,santa catarina,-27.8975,-50.7595
campo ere,sc,santa catarina,-26.3931,-53.0856
campos novos,sc,santa catarina,-27.4002,-51.2276
canelinha,sc,santa catarina,-27.2616,-48.7658
canoinhas,sc,santa catarina,-26.1766,-50.395
capao alto,sc,santa catarina,-27.9389,-50.5098
capinzal,sc,santa catarina,-27.3473,-51.6057
capivari de baixo,sc,santa catarina,-28.4498,-48.9631
catanduvas,sc,santa catarina,-27.069000000000003,-51.6602
caxambu do sul,sc,santa catarina,-27.1624,-52.8807
celso ramos,sc,santa catarina,-27.6327,-51.335
cerro negro,sc,santa catarina,-27.7942,-50.8673
chapadao do lageado,sc,santa catarina,-27.5905,-49.5539
chapeco,sc,santa catarina,-27.1004,-52.6152
cocal do sul,sc,santa catarina,-28.5986,-49.3335
concordia,sc,santa catarina,-27.2335,-52.026
cordilheira alta,sc,santa catarina,-26.9844,-52.6056
coronel freitas,sc,santa catarina,-26.9057,-52.7011
coronel martins,sc,santa catarina,-26.511,-52.6694
correia pinto,sc,santa catarina,-27.5877,-50.3614
corupa,sc,santa catarina,-26.4246,-49.246
criciuma,sc,santa catarina,-28.6723,-49.3729
cunha pora,sc,santa catarina,-26.895,-53.1662
cunhatai,sc,santa catarina,-26.9709,-53.0895
curitibanos,sc,santa catarina,-27.2824,-50.5816
descanso,sc,santa catarina,-26.826999999999998,-53.5034
dionisio cerqueira,sc,santa catarina,-26.2648,-53.6351
dona emma,sc,santa catarina,-26.980999999999998,-49.7261
doutor pedrinho,sc,santa catarina,-26.7174,-49.4795
entre rios,sc,santa catarina,-26.7225,-52.5585
ermo,sc,santa catarina,-28.9869,-49.643
erval velho,sc,santa catarina,-27.2743,-51.443000000000005
faxinal dos guedes,sc,santa catarina,-26.8451,-52.2596
flor do sertao,sc,santa catarina,-26.7811,-53.3505
florianopolis,sc,santa catarina,-27.5945,-48.5477
formosa do sul,sc,santa catarina,-26.6453,-52.7946
forquilhinha,sc,santa catarina,-28.7454,-49.4785
fraiburgo,sc,santa catarina,-27.0233,-50.92
frei rogerio,sc,santa catarina,-27.175,-50.8076
galvao,sc,santa catarina,-26.4549,-52.6875
garopaba,sc,santa catarina,-28.0275,-48.6192
garuva,sc,santa catarina,-26.0292,-48.852
gaspar,sc,santa catarina,-26.9336,-48.9534
governador celso ramos,sc,santa catarina,-27.3172,-48.5576
grao para,sc,santa catarina,-28.1809,-49.2252
gravatal,sc,santa catarina,-28.3208,-49.0427
guabiruba,sc,santa catarina,-27.0808,-48.9804
guaraciaba,sc,santa catarina,-26.6042,-53.5243
guaramirim,sc,santa catarina,-26.4688,-49.0026
guaruja do sul,sc,santa catarina,-26.3858,-53.5296
guatambu,sc,santa catarina,-27.1341,-52.7887
herval doeste,sc,santa catarina,-27.1903,-51.4917
ibiam,sc,santa catarina,-27.1847,-51.2352
ibicare,sc,santa catarina,-27.0881,-51.3681
ibirama,sc,santa catarina,-27.0547,-49.5193
icara,sc,santa catarina,-28.7132,-49.3087
ilhota,sc,santa catarina,-26.9023,-48.8251
imarui,sc,santa catarina,-28.3339,-48.817
imbituba,sc,santa catarina,-28.2284,-48.6659
imbuia,sc,santa catarina,-27.4908,-49.4218
indaial,sc,santa catarina,-26.8992,-49.2354
iomere,sc,santa catarina,-27.0019,-51.2442
ipira,sc,santa catarina,-27.4038,-51.7758
ipora do oeste,sc,santa catarina,-26.9854,-53.5355
ipuacu,sc,santa catarina,-26.635,-52.4556
ipumirim,sc,santa catarina,-27.0772,-52.1289
iraceminha,sc,santa catarina,-26.8215,-53.2767
irani,sc,santa catarina,-27.0287,-51.9012
irati,sc,santa catarina,-26.6539,-52.8955
irineopolis,sc,santa catarina,-26.241999999999997,-50.7957
ita,sc,santa catarina,-27.2907,-52.3212
itaiopolis,sc,santa catarina,-26.339000000000002,-49.9092
itajai,sc,santa catarina,-26.9101,-48.6705
itapema,sc,santa catarina,-27.0861,-48.61600000000001
itapiranga,sc,santa catarina,-27.1659,-53.7166
itapoa,sc,santa catarina,-26.1158,-48.6182
ituporanga,sc,santa catarina,-27.4101,-49.5963
jabora,sc,santa catarina,-27.1782,-51.7279
jacinto machado,sc,santa catarina,-28.9961,-49.7623
jaguaruna,sc,santa catarina,-28.6146,-49.0296
jaragua do sul,sc,santa catarina,-26.4851,-49.0713
jardinopolis,sc,santa catarina,-26.7191,-52.8625
joacaba,sc,santa catarina,-27.1721,-51.5108
joinville,sc,santa catarina,-26.3045,-48.8487
jose boiteux,sc,santa catarina,-26.9566,-49.6286
jupia,sc,santa catarina,-26.395,-52.7298
lacerdopolis,sc,santa catarina,-27.2579,-51.5577
lages,sc,santa catarina,-27.815,-50.3259
laguna,sc,santa catarina,-28.4843,-48.7772
lajeado grande,sc,santa catarina,-26.8576,-52.5648
laurentino,sc,santa catarina,-27.2173,-49.7331
lauro muller,sc,santa catarina,-28.3859,-49.4035
lebon regis,sc,santa catarina,-26.928,-50.6921
leoberto leal,sc,santa catarina,-27.5081,-49.2789
lindoia do sul,sc,santa catarina,-27.0545,-52.068999999999996
lontras,sc,santa catarina,-27.1684,-49.535
luiz alves,sc,santa catarina,-26.7151,-48.9322
luzerna,sc,santa catarina,-27.1304,-51.4682
macieira,sc,santa catarina,-26.8552,-51.3705
mafra,sc,santa catarina,-26.1159,-49.8086
major gercino,sc,santa catarina,-27.4192,-48.9488
major vieira,sc,santa catarina,-26.3709,-50.3266
maracaja,sc,santa catarina,-28.8463,-49.4605
maravilha,sc,santa catarina,-26.7665,-53.1737
marema,sc,santa catarina,-26.8024,-52.6264
massaranduba,sc,santa catarina,-26.6109,-49.0054
matos costa,sc,santa catarina,-26.4709,-51.1501
meleiro,sc,santa catarina,-28.8244,-49.6378
mirim doce,sc,santa catarina,-27.197,-50.0786
modelo,sc,santa catarina,-26.7729,-53.04
mondai,sc,santa catarina,-27.1008,-53.4032
monte carlo,sc,santa catarina,-27.2239,-50.9808
monte castelo,sc,santa catarina,-26.461,-50.2327
morro da fumaca,sc,santa catarina,-28.6511,-49.2169
morro grande,sc,santa catarina,-28.8006,-49.7214
navegantes,sc,santa catarina,-26.8943,-48.6546
nova erechim,sc,santa catarina,-26.8982,-52.9066
nova itaberaba,sc,santa catarina,-26.9428,-52.8141
nova trento,sc,santa catarina,-27.278000000000002,-48.9298
nova veneza,sc,santa catarina,-28.6338,-49.5055
novo horizonte,sc,santa catarina,-26.4442,-52.8281
orleans,sc,santa catarina,-28.3487,-49.2986
otacilio costa,sc,santa catarina,-27.4789,-50.1231
ouro,sc,santa catarina,-27.3379,-51.6194
ouro verde,sc,santa catarina,-26.691999999999997,-52.3108
paial,sc,santa catarina,-27.2541,-52.4975
painel,sc,santa catarina,-27.9234,-50.0972
palhoca,sc,santa catarina,-27.6455,-48.6697
palma sola,sc,santa catarina,-26.3471,-53.2771
palmeira,sc,santa catarina,-27.583000000000002,-50.1577
palmitos,sc,santa catarina,-27.0702,-53.1586
papanduva,sc,santa catarina,-26.3777,-50.1419
paraiso,sc,santa catarina,-26.62,-53.6716
passo de torres,sc,santa catarina,-29.3099,-49.722
passos maia,sc,santa catarina,-26.7829,-52.0568
paulo lopes,sc,santa catarina,-27.9607,-48.6864
pedras grandes,sc,santa catarina,-28.4339,-49.1949
penha,sc,santa catarina,-26.7754,-48.6465
peritiba,sc,santa catarina,-27.3754,-51.9018
pescaria brava,sc,santa catarina,-28.3966,-48.8864
petrolandia,sc,santa catarina,-27.5346,-49.6937
pinhalzinho,sc,santa catarina,-26.8495,-52.9913
pinheiro preto,sc,santa catarina,-27.0483,-51.2243
piratuba,sc,santa catarina,-27.4242,-51.7668
planalto alegre,sc,santa catarina,-27.0704,-52.867
pomerode,sc,santa catarina,-26.7384,-49.1785
ponte alta,sc,santa catarina,-27.4835,-50.3764
ponte alta do norte,sc,santa catarina,-27.1591,-50.4659
ponte serrada,sc,santa catarina,-26.8733,-52.0112
porto belo,sc,santa catarina,-27.1586,-48.5469
porto uniao,sc,santa catarina,-26.2451,-51.0759
pouso redondo,sc,santa catarina,-27.2567,-49.9301
praia grande,sc,santa catarina,-29.1918,-49.9525
presidente castello branco,sc,santa catarina,-27.2218,-51.8089
presidente getulio,sc,santa catarina,-27.0474,-49.6246
presidente nereu,sc,santa catarina,-27.2768,-49.3889
princesa,sc,santa catarina,-26.4441,-53.5994
quilombo,sc,santa catarina,-26.7264,-52.724
rancho queimado,sc,santa catarina,-27.6727,-49.0191
rio das antas,sc,santa catarina,-26.8946,-51.0674
rio do campo,sc,santa catarina,-26.9452,-50.136
rio do oeste,sc,santa catarina,-27.1952,-49.7989
rio do sul,sc,santa catarina,-27.2156,-49.643
rio dos cedros,sc,santa catarina,-26.7398,-49.2718
rio fortuna,sc,santa catarina,-28.1244,-49.1068
rio negrinho,sc,santa catarina,-26.2591,-49.5177
rio rufino,sc,santa catarina,-27.8592,-49.7754
riqueza,sc,santa catarina,-27.0653,-53.3265
rodeio,sc,santa catarina,-26.9243,-49.3649
romelandia,sc,santa catarina,-26.6809,-53.3172
salete,sc,santa catarina,-26.9798,-49.9988
saltinho,sc,santa catarina,-26.6049,-53.0578
salto veloso,sc,santa catarina,-26.903000000000002,-51.4043
sangao,sc,santa catarina,-28.6326,-49.1322
santa cecilia,sc,santa catarina,-26.9592,-50.4252
santa helena,sc,santa catarina,-26.936999999999998,-53.6214
santa rosa de lima,sc,santa catarina,-28.0331,-49.133
santa rosa do sul,sc,santa catarina,-29.1313,-49.7109
santa terezinha,sc,santa catarina,-26.7813,-50.00899999999999
santa terezinha do progresso,sc,santa catarina,-26.624000000000002,-53.1997
santiago do sul,sc,santa catarina,-26.6388,-52.6799
santo amaro da imperatriz,sc,santa catarina,-27.6852,-48.7813
sao bento do sul,sc,santa catarina,-26.2495,-49.3831
sao bernardino,sc,santa catarina,-26.4739,-52.9687
sao bonifacio,sc,santa catarina,-27.9009,-48.9326
sao carlos,sc,santa catarina,-27.0798,-53.0037
sao cristovao do sul,sc,santa catarina,-27.2666,-50.4388
sao domingos,sc,santa catarina,-26.5548,-52.5313
sao francisco do sul,sc,santa catarina,-26.2579,-48.6344
sao joao batista,sc,santa catarina,-27.2772,-48.8474
sao joao do itaperiu,sc,santa catarina,-26.6213,-48.7683
sao joao do oeste,sc,santa catarina,-27.0984,-53.5977
sao joao do sul,sc,santa catarina,-29.2154,-49.8094
sao joaquim,sc,santa catarina,-28.2887,-49.9457
sao jose,sc,santa catarina,-27.6136,-48.6366
sao jose do cedro,sc,santa catarina,-26.4561,-53.4955
sao jose do cerrito,sc,santa catarina,-27.6602,-50.5733
sao lourenco do oeste,sc,santa catarina,-26.3557,-52.8498
sao ludgero,sc,santa catarina,-28.3144,-49.1806
sao martinho,sc,santa catarina,-28.1609,-48.9867
sao miguel da boa vista,sc,santa catarina,-26.686999999999998,-53.2511
sao miguel do oeste,sc,santa catarina,-26.7242,-53.5163
sao pedro de alcantara,sc,santa catarina,-27.5665,-48.8048
saudades,sc,santa catarina,-26.9317,-53.0021
schroeder,sc,santa catarina,-26.4116,-49.074
seara,sc,santa catarina,-27.1564,-52.299
serra alta,sc,santa catarina,-26.7229,-53.0409
sideropolis,sc,santa catarina,-28.5955,-49.4314
sombrio,sc,santa catarina,-29.108,-49.6328
sul brasil,sc,santa catarina,-26.7351,-52.964
taio,sc,santa catarina,-27.121,-49.9942
tangara,sc,santa catarina,-27.0996,-51.2473
tigrinhos,sc,santa catarina,-26.6876,-53.1545
tijucas,sc,santa catarina,-27.2354,-48.6322
timbe do sul,sc,santa catarina,-28.8287,-49.842
timbo,sc,santa catarina,-26.8246,-49.269
timbo grande,sc,santa catarina,-26.6127,-50.6607
tres barras,sc,santa catarina,-26.1056,-50.3197
treviso,sc,santa catarina,-28.5097,-49.4634
treze de maio,sc,santa catarina,-28.5537,-49.1565
treze tilias,sc,santa catarina,-27.0026,-51.4084
trombudo central,sc,santa catarina,-27.3033,-49.793
tubarao,sc,santa catarina,-28.4713,-49.0144
tunapolis,sc,santa catarina,-26.9681,-53.6417
turvo,sc,santa catarina,-28.9272,-49.6831
uniao do oeste,sc,santa catarina,-26.761999999999997,-52.8541
urubici,sc,santa catarina,-28.0157,-49.5925
urupema,sc,santa catarina,-27.9557,-49.8729
urussanga,sc,santa catarina,-28.518,-49.3238
vargeao,sc,santa catarina,-26.8621,-52.1549
vargem,sc,santa catarina,-27.4867,-50.9724
vargem bonita,sc,santa catarina,-27.0055,-51.7402
vidal ramos,sc,santa catarina,-27.3886,-49.3593
videira,sc,santa catarina,-27.0086,-51.1543
vitor meireles,sc,santa catarina,-26.8782,-49.8328
witmarsum,sc,santa catarina,-26.9275,-49.7947
xanxere,sc,santa catarina,-26.8747,-52.4036
xavantina,sc,santa catarina,-27.0667,-52.343
xaxim,sc,santa catarina,-26.9596,-52.5374
zortea,sc,santa catarina,-27.4521,-51.552
amparo de sao francisco,se,sergipe,-10.1348,-36.935
aquidaba,se,sergipe,-10.277999999999999,-37.0148
aracaju,se,sergipe,-10.9091,-37.0677
araua,se,sergipe,-11.2614,-37.6201
areia branca,se,sergipe,-10.758,-37.3251
barra dos coqueiros,se,sergipe,-10.8996,-37.0323
boquim,se,sergipe,-11.1397,-37.6195
brejo grande,se,sergipe,-10.4297,-36.4611
campo do brito,se,sergipe,-10.7392,-37.4954
canhoba,se,sergipe,-10.1365,-36.9806
caninde de sao francisco,se,sergipe,-9.648819999999999,-37.7923
capela,se,sergipe,-10.5069,-37.0628
carira,se,sergipe,-10.3524,-37.7002
carmopolis,se,sergipe,-10.6449,-36.9887
cedro de sao joao,se,sergipe,-10.2534,-36.8856
cristinapolis,se,sergipe,-11.4668,-37.7585
cumbe,se,sergipe,-10.352,-37.1846
divina pastora,se,sergipe,-10.6782,-37.1506
estancia,se,sergipe,-11.2659,-37.4484
feira nova,se,sergipe,-10.2616,-37.3147
frei paulo,se,sergipe,-10.5513,-37.5279
gararu,se,sergipe,-9.9722,-37.0869
general maynard,se,sergipe,-10.6835,-36.9838
gracho cardoso,se,sergipe,-10.2252,-37.2006
ilha das flores,se,sergipe,-10.4425,-36.5479
indiaroba,se,sergipe,-11.5157,-37.515
itabaiana,se,sergipe,-10.6826,-37.4273
itabaianinha,se,sergipe,-11.2693,-37.7875
itabi,se,sergipe,-10.1248,-37.1056
itaporanga dajuda,se,sergipe,-10.99,-37.3078
japaratuba,se,sergipe,-10.5849,-36.9418
japoata,se,sergipe,-10.3477,-36.8045
lagarto,se,sergipe,-10.9136,-37.6689
laranjeiras,se,sergipe,-10.7981,-37.1731
macambira,se,sergipe,-10.6619,-37.5413
malhada dos bois,se,sergipe,-10.3418,-36.9252
malhador,se,sergipe,-10.6649,-37.3004
maruim,se,sergipe,-10.7308,-37.0856
moita bonita,se,sergipe,-10.5769,-37.3512
monte alegre de sergipe,se,sergipe,-10.0256,-37.5616
muribeca,se,sergipe,-10.4271,-36.9588
neopolis,se,sergipe,-10.3215,-36.585
nossa senhora aparecida,se,sergipe,-10.3944,-37.4517
nossa senhora da gloria,se,sergipe,-10.2158,-37.4211
nossa senhora das dores,se,sergipe,-10.4854,-37.1963
nossa senhora de lourdes,se,sergipe,-10.0772,-37.0615
nossa senhora do socorro,se,sergipe,-10.8468,-37.1231
pacatuba,se,sergipe,-10.4538,-36.6531
pedra mole,se,sergipe,-10.6134,-37.6922
pedrinhas,se,sergipe,-11.1902,-37.6775
pinhao,se,sergipe,-10.5677,-37.7242
pirambu,se,sergipe,-10.7215,-36.8544
poco redondo,se,sergipe,-9.80616,-37.6833
poco verde,se,sergipe,-10.7151,-38.1813
porto da folha,se,sergipe,-9.916260000000001,-37.2842
propria,se,sergipe,-10.2138,-36.8442
riachao do dantas,se,sergipe,-11.0729,-37.731
riachuelo,se,sergipe,-10.735,-37.1966
ribeiropolis,se,sergipe,-10.5357,-37.438
rosario do catete,se,sergipe,-10.6904,-37.0357
salgado,se,sergipe,-11.0288,-37.4804
santa luzia do itanhy,se,sergipe,-11.3536,-37.4586
santa rosa de lima,se,sergipe,-10.6434,-37.1931
santana do sao francisco,se,sergipe,-10.2922,-36.6105
santo amaro das brotas,se,sergipe,-10.7892,-37.0564
sao cristovao,se,sergipe,-11.0084,-37.2044
sao domingos,se,sergipe,-10.7916,-37.5685
sao francisco,se,sergipe,-10.3442,-36.8869
sao miguel do aleixo,se,sergipe,-10.3847,-37.3836
simao dias,se,sergipe,-10.7387,-37.8097
siriri,se,sergipe,-10.5965,-37.1131
telha,se,sergipe,-10.2064,-36.8818
tobias barreto,se,sergipe,-11.1798,-37.9995
tomar do geru,se,sergipe,-11.3694,-37.8433
umbauba,se,sergipe,-11.3809,-37.6623
adamantina,sp,sao paulo,-21.682,-51.0737
adolfo,sp,sao paulo,-21.2325,-49.6451
aguai,sp,sao paulo,-22.0572,-46.9735
aguas da prata,sp,sao paulo,-21.9319,-46.7176
aguas de lindoia,sp,sao paulo,-22.4733,-46.6314
aguas de santa barbara,sp,sao paulo,-22.8812,-49.2421
aguas de sao pedro,sp,sao paulo,-22.5977,-47.8734
agudos,sp,sao paulo,-22.4694,-48.9863
alambari,sp,sao paulo,-23.5503,-47.898
alfredo marcondes,sp,sao paulo,-21.9527,-51.413999999999994
altair,sp,sao paulo,-20.5242,-49.0571
altinopolis,sp,sao paulo,-21.0214,-47.3712
alto alegre,sp,sao paulo,-21.5811,-50.168
aluminio,sp,sao paulo,-23.5306,-47.2546
alvares florence,sp,sao paulo,-20.3203,-49.9141
alvares machado,sp,sao paulo,-22.0764,-51.4722
alvaro de carvalho,sp,sao paulo,-22.0841,-49.718999999999994
alvinlandia,sp,sao paulo,-22.4435,-49.7623
americana,sp,sao paulo,-22.7374,-47.3331
americo brasiliense,sp,sao paulo,-21.7288,-48.1147
americo de campos,sp,sao paulo,-20.2985,-49.7359
amparo,sp,sao paulo,-22.7088,-46.772
analandia,sp,sao paulo,-22.1289,-47.6619
andradina,sp,sao paulo,-20.8948,-51.3786
