___state___,___city_name___,latitude,longitude,___state_name___
PE,Vertentes,-7.90158,-35.9681,Pernambuco
PE,Vicência,-7.65655,-35.3139,Pernambuco
PE,Vitória de Santo Antão,-8.12819,-35.2976,Pernambuco
PE,Xexéu,-8.8046,-35.6212,Pernambuco
PI,Acauã,-8.21954,-41.0831,Piauí
PI,Agricolândia,-5.79676,-42.6664,Piauí
PI,Água Branca,-5.88856,-42.637,Piauí
PI,Alagoinha do Piauí,-7.00039,-40.9282,Piauí
PI,Alegrete do Piauí,-7.24196,-40.8566,Piauí
PI,Alto Longá,-5.25634,-42.2096,Piauí
PI,Altos,-5.03888,-42.4612,Piauí
PI,Alvorada do Gurguéia,-8.42418,-43.777,Piauí
PI,Amarante,-6.24304,-42.8433,Piauí
PI,Angical do Piauí,-6.08786,-42.74,Piauí
PI,Anísio de Abreu,-9.18564,-43.0494,Piauí
PI,Antônio Almeida,-7.21276,-44.1889,Piauí
PI,Aroazes,-6.11022,-41.7822,Piauí
PI,Aroeiras do Itaim,-7.24502,-41.5325,Piauí
PI,Arraial,-6.65075,-42.5418,Piauí
PI,Assunção do Piauí,-5.865,-41.0389,Piauí
PI,Avelino Lopes,-10.1345,-43.9563,Piauí
PI,Baixa Grande do Ribeiro,-7.84903,-45.219,Piauí
PI,Barra D'Alcântara,-6.51645,-42.1146,Piauí
PI,Barras,-4.24468,-42.2922,Piauí
PI,Barreiras do Piauí,-9.9296,-45.4702,Piauí
PI,Barro Duro,-5.81673,-42.5147,Piauí
PI,Batalha,-4.0223,-42.0787,Piauí
PI,Bela Vista do Piauí,-7.98809,-41.8675,Piauí
PI,Belém do Piauí,-7.36652,-40.9688,Piauí
PI,Beneditinos,-5.45676,-42.3638,Piauí
PI,Bertolínia,-7.63338,-43.9498,Piauí
PI,Betânia do Piauí,-8.14376,-40.7989,Piauí
PI,Boa Hora,-4.41404,-42.1357,Piauí
PI,Bocaina,-6.94124,-41.3168,Piauí
PI,Bom Jesus,-9.07124,-44.359,Piauí
PI,Bom Princípio do Piauí,-3.19631,-41.6403,Piauí
PI,Bonfim do Piauí,-9.1605,-42.8865,Piauí
PI,Boqueirão do Piauí,-4.48181,-42.1212,Piauí
PI,Brasileira,-4.1337,-41.7859,Piauí
PI,Brejo do Piauí,-8.20314,-42.8229,Piauí
PI,Buriti dos Lopes,-3.18259,-41.8695,Piauí
PI,Buriti dos Montes,-5.30584,-41.0933,Piauí
PI,Cabeceiras do Piauí,-4.4773,-42.3069,Piauí
PI,Cajazeiras do Piauí,-6.79667,-42.3903,Piauí
PI,Cajueiro da Praia,-2.93111,-41.3408,Piauí
PI,Caldeirão Grande do Piauí,-7.3314,-40.6366,Piauí
PI,Campinas do Piauí,-7.6593,-41.8775,Piauí
PI,Campo Alegre do Fidalgo,-8.38236,-41.8344,Piauí
PI,Campo Grande do Piauí,-7.12827,-41.0315,Piauí
PI,Campo Largo do Piauí,-3.80441,-42.64,Piauí
PI,Campo Maior,-4.8217,-42.1641,Piauí
PI,Canavieira,-7.68821,-43.7233,Piauí
PI,Canto do Buriti,-8.1111,-42.9517,Piauí
PI,Capitão de Campos,-4.457,-41.944,Piauí
PI,Capitão Gervásio Oliveira,-8.49655,-41.814,Piauí
PI,Caracol,-9.27933,-43.329,Piauí
PI,Caraúbas do Piauí,-3.47525,-41.8425,Piauí
PI,Caridade do Piauí,-7.73435,-40.9848,Piauí
PI,Castelo do Piauí,-5.31869,-41.5499,Piauí
PI,Caxingó,-3.41904,-41.8955,Piauí
PI,Cocal,-3.47279,-41.5546,Piauí
PI,Cocal de Telha,-4.5571,-41.9587,Piauí
PI,Cocal dos Alves,-3.62047,-41.4402,Piauí
PI,Coivaras,-5.09224,-42.208,Piauí
PI,Colônia do Gurguéia,-8.1837,-43.794,Piauí
PI,Colônia do Piauí,-7.22651,-42.1756,Piauí
PI,Conceição do Canindé,-7.87638,-41.5942,Piauí
PI,Coronel José Dias,-8.81397,-42.5232,Piauí
PI,Corrente,-10.4333,-45.1633,Piauí
PI,Cristalândia do Piauí,-10.6443,-45.1893,Piauí
PI,Cristino Castro,-8.82273,-44.223,Piauí
PI,Curimatá,-10.0326,-44.3002,Piauí
PI,Currais,-9.01175,-44.4062,Piauí
PI,Curral Novo do Piauí,-7.8313,-40.8957,Piauí
PI,Curralinhos,-5.60825,-42.8376,Piauí
PI,Demerval Lobão,-5.35875,-42.6776,Piauí
PI,Dirceu Arcoverde,-9.33939,-42.4348,Piauí
PI,Dom Expedito Lopes,-6.95332,-41.6396,Piauí
PI,Dom Inocêncio,-9.00516,-41.9697,Piauí
PI,Domingos Mourão,-4.2495,-41.2683,Piauí
PI,Elesbão Veloso,-6.19947,-42.1355,Piauí
PI,Eliseu Martins,-8.09629,-43.6705,Piauí
PI,Esperantina,-3.88863,-42.2324,Piauí
PI,Fartura do Piauí,-9.48342,-42.7912,Piauí
PI,Flores do Piauí,-7.78793,-42.918,Piauí
PI,Floresta do Piauí,-7.46682,-41.7883,Piauí
PI,Floriano,-6.77182,-43.0241,Piauí
PI,Francinópolis,-6.39334,-42.2591,Piauí
PI,Francisco Ayres,-6.62606,-42.6881,Piauí
PI,Francisco Macedo,-7.331,-40.788,Piauí
PI,Francisco Santos,-6.99491,-41.1288,Piauí
PI,Fronteiras,-7.08173,-40.6146,Piauí
PI,Geminiano,-7.15476,-41.3409,Piauí
PI,Gilbués,-9.83001,-45.3423,Piauí
PI,Guadalupe,-6.78285,-43.5594,Piauí
PI,Guaribas,-9.38647,-43.6943,Piauí
PI,Hugo Napoleão,-5.9886,-42.5598,Piauí
PI,Ilha Grande,-2.85774,-41.8186,Piauí
PI,Inhuma,-6.665,-41.7041,Piauí
PI,Ipiranga do Piauí,-6.82421,-41.7381,Piauí
PI,Isaías Coelho,-7.73597,-41.6735,Piauí
PI,Itainópolis,-7.44336,-41.4687,Piauí
PI,Itaueira,-7.59989,-43.0249,Piauí
PI,Jacobina do Piauí,-7.93063,-41.2075,Piauí
PI,Jaicós,-7.36229,-41.1371,Piauí
PI,Jardim do Mulato,-6.099,-42.63,Piauí
PI,Jatobá do Piauí,-4.77025,-41.817,Piauí
PI,Jerumenha,-7.09128,-43.5033,Piauí
PI,João Costa,-8.50736,-42.4264,Piauí
PI,Joaquim Pires,-3.50164,-42.1865,Piauí
PI,Joca Marques,-3.4804,-42.4255,Piauí
PI,José de Freitas,-4.75146,-42.5746,Piauí
PI,Juazeiro do Piauí,-5.17459,-41.6976,Piauí
PI,Júlio Borges,-10.3225,-44.2381,Piauí
PI,Jurema,-9.21992,-43.1337,Piauí
PI,Lagoa Alegre,-4.51539,-42.6309,Piauí
PI,Lagoa de São Francisco,-4.38505,-41.5969,Piauí
PI,Lagoa do Barro do Piauí,-8.47673,-41.5342,Piauí
PI,Lagoa do Piauí,-5.41864,-42.6437,Piauí
PI,Lagoa do Sítio,-6.50766,-41.5653,Piauí
PI,Lagoinha do Piauí,-5.83074,-42.6223,Piauí
PI,Landri Sales,-7.25922,-43.9364,Piauí
PI,Luís Correia,-2.88438,-41.6641,Piauí
PI,Luzilândia,-3.4683,-42.3718,Piauí
PI,Madeiro,-3.48624,-42.4981,Piauí
PI,Manoel Emídio,-8.01234,-43.8755,Piauí
PI,Marcolândia,-7.44169,-40.6602,Piauí
PI,Marcos Parente,-7.11565,-43.8926,Piauí
PI,Massapê do Piauí,-7.47469,-41.1103,Piauí
PI,Matias Olímpio,-3.71492,-42.5507,Piauí
PI,Miguel Alves,-4.16857,-42.8963,Piauí
PI,Miguel Leão,-5.68077,-42.7436,Piauí
PI,Milton Brandão,-4.68295,-41.4173,Piauí
PI,Monsenhor Gil,-5.562,-42.6075,Piauí
PI,Monsenhor Hipólito,-6.99275,-41.026,Piauí
PI,Monte Alegre do Piauí,-9.75364,-45.3037,Piauí
PI,Morro Cabeça no Tempo,-9.71891,-43.9072,Piauí
PI,Morro do Chapéu do Piauí,-3.73337,-42.3024,Piauí
PI,Murici dos Portelas,-3.319,-42.094,Piauí
PI,Nazaré do Piauí,-6.97023,-42.6773,Piauí
PI,Nazária,-5.35128,-42.8153,Piauí
PI,Nossa Senhora de Nazaré,-4.63019,-42.173,Piauí
PI,Nossa Senhora dos Remédios,-3.97574,-42.6184,Piauí
PI,Nova Santa Rita,-8.09707,-42.0471,Piauí
PI,Novo Oriente do Piauí,-6.44901,-41.9261,Piauí
PI,Novo Santo Antônio,-5.28749,-41.9325,Piauí
PI,Oeiras,-7.01915,-42.1283,Piauí
PI,Olho D'Água do Piauí,-5.84125,-42.5594,Piauí
PI,Padre Marcos,-7.35101,-40.8997,Piauí
PI,Paes Landim,-7.77375,-42.2474,Piauí
PI,Pajeú do Piauí,-7.85508,-42.8248,Piauí
PI,Palmeira do Piauí,-8.73076,-44.2466,Piauí
PI,Palmeirais,-5.97086,-43.056,Piauí
PI,Paquetá,-7.10303,-41.7,Piauí
PI,Parnaguá,-10.2166,-44.63,Piauí
PI,Parnaíba,-2.90585,-41.7754,Piauí
PI,Passagem Franca do Piauí,-5.86036,-42.4436,Piauí
PI,Patos do Piauí,-7.67231,-41.2408,Piauí
PI,Pau D'Arco do Piauí,-5.26072,-42.3908,Piauí
PI,Paulistana,-8.13436,-41.1431,Piauí
PI,Pavussu,-7.96059,-43.2284,Piauí
PI,Pedro II,-4.42585,-41.4482,Piauí
PI,Pedro Laurentino,-8.06807,-42.2847,Piauí
PI,Picos,-7.07721,-41.467,Piauí
PI,Pimenteiras,-6.23839,-41.4113,Piauí
PI,Pio IX,-6.83002,-40.6083,Piauí
PI,Piracuruca,-3.93335,-41.7088,Piauí
PI,Piripiri,-4.27157,-41.7716,Piauí
PI,Porto,-3.88815,-42.6998,Piauí
PI,Porto Alegre do Piauí,-6.96423,-44.1837,Piauí
PI,Prata do Piauí,-5.67265,-42.2046,Piauí
PI,Queimada Nova,-8.57064,-41.4106,Piauí
PI,Redenção do Gurguéia,-9.47937,-44.5811,Piauí
PI,Regeneração,-6.23115,-42.6842,Piauí
PI,Riacho Frio,-10.1244,-44.9503,Piauí
PI,Ribeira do Piauí,-7.69028,-42.7128,Piauí
PI,Ribeiro Gonçalves,-7.55651,-45.2447,Piauí
PI,Rio Grande do Piauí,-7.78029,-43.1369,Piauí
PI,Santa Cruz do Piauí,-7.1785,-41.7609,Piauí
PI,Santa Cruz dos Milagres,-5.80581,-41.9506,Piauí
PI,Santa Filomena,-9.11228,-45.9116,Piauí
PI,Santa Luz,-8.9488,-44.1296,Piauí
PI,Santa Rosa do Piauí,-6.79581,-42.2814,Piauí
PI,Santana do Piauí,-6.94696,-41.5178,Piauí
PI,Santo Antônio de Lisboa,-6.98676,-41.2252,Piauí
PI,Santo Antônio dos Milagres,-6.04647,-42.7123,Piauí
PI,Santo Inácio do Piauí,-7.42072,-41.9063,Piauí
PI,São Braz do Piauí,-9.05797,-43.0076,Piauí
PI,São Félix do Piauí,-5.93485,-42.1172,Piauí
PI,São Francisco de Assis do Piauí,-8.23599,-41.6873,Piauí
PI,São Francisco do Piauí,-7.2463,-42.541,Piauí
PI,São Gonçalo do Gurguéia,-10.0319,-45.3092,Piauí
PI,São Gonçalo do Piauí,-5.99393,-42.7095,Piauí
PI,São João da Canabrava,-6.81203,-41.3415,Piauí
PI,São João da Fronteira,-3.95497,-41.2569,Piauí
PI,São João da Serra,-5.51081,-41.8923,Piauí
PI,São João da Varjota,-6.94082,-41.8889,Piauí
PI,São João do Arraial,-3.8186,-42.4459,Piauí
PI,São João do Piauí,-8.35466,-42.2559,Piauí
PI,São José do Divino,-3.81411,-41.8308,Piauí
PI,São José do Peixe,-7.48554,-42.5672,Piauí
PI,São José do Piauí,-6.87194,-41.4731,Piauí
PI,São Julião,-7.08391,-40.8246,Piauí
PI,São Lourenço do Piauí,-9.16463,-42.5496,Piauí
PI,São Luis do Piauí,-6.81936,-41.3175,Piauí
PI,São Miguel da Baixa Grande,-5.85646,-42.1934,Piauí
PI,São Miguel do Fidalgo,-7.59713,-42.3676,Piauí
PI,São Miguel do Tapuio,-5.49729,-41.3165,Piauí
PI,São Pedro do Piauí,-5.92078,-42.7192,Piauí
PI,São Raimundo Nonato,-9.01241,-42.6987,Piauí
PI,Sebastião Barros,-10.817,-44.8337,Piauí
PI,Sebastião Leal,-7.56803,-44.06,Piauí
PI,Sigefredo Pacheco,-4.91665,-41.7311,Piauí
PI,Simões,-7.59109,-40.8137,Piauí
PI,Simplício Mendes,-7.85294,-41.9075,Piauí
PI,Socorro do Piauí,-7.86773,-42.4922,Piauí
PI,Sussuapara,-7.03687,-41.3767,Piauí
PI,Tamboril do Piauí,-8.40937,-42.9211,Piauí
PI,Tanque do Piauí,-6.59787,-42.2795,Piauí
PI,Teresina,-5.09194,-42.8034,Piauí
PI,União,-4.58571,-42.8583,Piauí
PI,Uruçuí,-7.23944,-44.5577,Piauí
PI,Valença do Piauí,-6.40301,-41.7375,Piauí
PI,Várzea Branca,-9.238,-42.9692,Piauí
PI,Várzea Grande,-6.54899,-42.248,Piauí
PI,Vera Mendes,-7.59748,-41.4673,Piauí
PI,Vila Nova do Piauí,-7.13272,-40.9345,Piauí
PI,Wall Ferraz,-7.23151,-41.905,Piauí
PR,Abatiá,-23.3049,-50.3133,Paraná
PR,Adrianópolis,-24.6606,-48.9922,Paraná
PR,Agudos do Sul,-25.9899,-49.3343,Paraná
PR,Almirante Tamandaré,-25.3188,-49.3037,Paraná
PR,Altamira do Paraná,-24.7983,-52.7128,Paraná
PR,Alto Paraíso,-26.1146,-52.7469,Paraná
PR,Alto Paraná,-23.1312,-52.3189,Paraná
PR,Alto Piquiri,-24.0224,-53.44,Paraná
PR,Altônia,-23.8759,-53.8958,Paraná
PR,Alvorada do Sul,-22.7813,-51.2297,Paraná
PR,Amaporã,-23.0943,-52.7866,Paraná
PR,Ampére,-25.9168,-53.4686,Paraná
PR,Anahy,-24.6449,-53.1332,Paraná
PR,Andirá,-23.0533,-50.2304,Paraná
PR,Ângulo,-23.1946,-51.9154,Paraná
PR,Antonina,-25.4386,-48.7191,Paraná
PR,Antônio Olinto,-25.9804,-50.1972,Paraná
PR,Apucarana,-23.55,-51.4635,Paraná
PR,Arapongas,-23.4153,-51.4259,Paraná
PR,Arapoti,-24.1548,-49.8285,Paraná
PR,Arapuã,-24.3132,-51.7856,Paraná
PR,Araruna,-23.9315,-52.5021,Paraná
PR,Araucária,-25.5859,-49.4047,Paraná
PR,Ariranha do Ivaí,-24.3857,-51.5839,Paraná
PR,Assaí,-23.3697,-50.8459,Paraná
PR,Assis Chateaubriand,-24.4168,-53.5213,Paraná
PR,Astorga,-23.2318,-51.6668,Paraná
PR,Atalaia,-23.1517,-52.0551,Paraná
PR,Balsa Nova,-25.5804,-49.6291,Paraná
PR,Bandeirantes,-23.1078,-50.3704,Paraná
PR,Barbosa Ferraz,-24.0334,-52.004,Paraná
PR,Barra do Jacaré,-23.116,-50.1842,Paraná
PR,Barracão,-26.2502,-53.6324,Paraná
PR,Bela Vista da Caroba,-25.8842,-53.6725,Paraná
PR,Bela Vista do Paraíso,-22.9937,-51.1927,Paraná
PR,Bituruna,-26.1607,-51.5518,Paraná
PR,Boa Esperança,-24.2467,-52.7876,Paraná
PR,Boa Esperança do Iguaçu,-25.6324,-53.2108,Paraná
PR,Boa Ventura de São Roque,-24.8688,-51.6276,Paraná
PR,Boa Vista da Aparecida,-25.4308,-53.4117,Paraná
PR,Bocaiúva do Sul,-25.2066,-49.1141,Paraná
PR,Bom Jesus do Sul,-26.1958,-53.5955,Paraná
PR,Bom Sucesso,-23.7063,-51.7671,Paraná
PR,Bom Sucesso do Sul,-26.0731,-52.8353,Paraná
PR,Borrazópolis,-23.9366,-51.5875,Paraná
PR,Braganey,-24.8173,-53.1218,Paraná
PR,Brasilândia do Sul,-24.1978,-53.5275,Paraná
PR,Cafeara,-22.789,-51.7142,Paraná
PR,Cafelândia,-24.6189,-53.3207,Paraná
PR,Cafezal do Sul,-23.9005,-53.5124,Paraná
PR,Califórnia,-23.6566,-51.3574,Paraná
PR,Cambará,-23.0423,-50.0753,Paraná
PR,Cambé,-23.2766,-51.2798,Paraná
PR,Cambira,-23.589,-51.5792,Paraná
PR,Campina da Lagoa,-24.5893,-52.7976,Paraná
PR,Campina do Simão,-25.0802,-51.8237,Paraná
PR,Campina Grande do Sul,-25.3044,-49.0551,Paraná
PR,Campo Bonito,-25.0294,-52.9939,Paraná
PR,Campo do Tenente,-25.98,-49.6844,Paraná
PR,Campo Largo,-25.4525,-49.529,Paraná
PR,Campo Magro,-25.3687,-49.4501,Paraná
PR,Campo Mourão,-24.0463,-52.378,Paraná
PR,Cândido de Abreu,-24.5649,-51.3372,Paraná
PR,Candói,-25.5758,-52.0409,Paraná
PR,Cantagalo,-25.3734,-52.1198,Paraná
PR,Capanema,-25.6691,-53.8055,Paraná
PR,Capitão Leônidas Marques,-25.4816,-53.6112,Paraná
PR,Carambeí,-24.9152,-50.0986,Paraná
PR,Carlópolis,-23.4269,-49.7235,Paraná
PR,Cascavel,-24.9573,-53.459,Paraná
PR,Castro,-24.7891,-50.0108,Paraná
PR,Catanduvas,-25.2044,-53.1548,Paraná
PR,Centenário do Sul,-22.8188,-51.5973,Paraná
PR,Cerro Azul,-26.0891,-52.8691,Paraná
PR,Céu Azul,-25.1489,-53.8415,Paraná
PR,Chopinzinho,-25.8515,-52.5173,Paraná
PR,Cianorte,-23.6599,-52.6054,Paraná
PR,Cidade Gaúcha,-23.3772,-52.9436,Paraná
PR,Clevelândia,-26.4043,-52.3508,Paraná
PR,Colombo,-25.2925,-49.2262,Paraná
PR,Colorado,-22.8374,-51.9743,Paraná
PR,Congonhinhas,-23.5493,-50.5569,Paraná
PR,Conselheiro Mairinck,-23.623,-50.1707,Paraná
PR,Contenda,-25.6788,-49.535,Paraná
PR,Corbélia,-24.7971,-53.3006,Paraná
PR,Cornélio Procópio,-23.1829,-50.6498,Paraná
PR,Coronel Domingos Soares,-26.2277,-52.0356,Paraná
PR,Coronel Vivida,-25.9767,-52.5641,Paraná
PR,Corumbataí do Sul,-24.101,-52.1177,Paraná
PR,Cruz Machado,-26.0166,-51.343,Paraná
PR,Cruzeiro do Iguaçu,-25.6192,-53.1285,Paraná
PR,Cruzeiro do Oeste,-23.7799,-53.0774,Paraná
PR,Cruzeiro do Sul,-22.9624,-52.1622,Paraná
PR,Cruzmaltina,-24.0132,-51.4563,Paraná
PR,Curitiba,-25.4195,-49.2646,Paraná
PR,Curiúva,-24.0362,-50.4576,Paraná
PR,Diamante D'Oeste,-24.9419,-54.1052,Paraná
PR,Diamante do Norte,-22.655,-52.8617,Paraná
PR,Diamante do Sul,-25.035,-52.6768,Paraná
PR,Dois Vizinhos,-25.7407,-53.057,Paraná
PR,Douradina,-23.3807,-53.2918,Paraná
PR,Doutor Camargo,-23.5582,-52.2178,Paraná
PR,Doutor Ulysses,-24.5665,-49.4219,Paraná
PR,Enéas Marques,-25.9445,-53.1659,Paraná
PR,Engenheiro Beltrão,-23.797,-52.2659,Paraná
PR,Entre Rios do Oeste,-24.7042,-54.2385,Paraná
PR,Esperança Nova,-23.7238,-53.811,Paraná
PR,Espigão Alto do Iguaçu,-25.4216,-52.8348,Paraná
PR,Farol,-24.0958,-52.6217,Paraná
PR,Faxinal,-24.0077,-51.3227,Paraná
PR,Fazenda Rio Grande,-25.6624,-49.3073,Paraná
PR,Fênix,-23.9135,-51.9805,Paraná
PR,Fernandes Pinheiro,-25.4107,-50.5456,Paraná
PR,Figueira,-23.8455,-50.4031,Paraná
PR,Flor da Serra do Sul,-26.2523,-53.3092,Paraná
PR,Floraí,-23.3178,-52.3029,Paraná
PR,Floresta,-23.6031,-52.0807,Paraná
PR,Florestópolis,-22.8623,-51.3882,Paraná
PR,Flórida,-23.0847,-51.9546,Paraná
PR,Formosa do Oeste,-24.2951,-53.3114,Paraná
PR,Foz do Iguaçu,-25.5427,-54.5827,Paraná
PR,Foz do Jordão,-25.7371,-52.1188,Paraná
PR,Francisco Alves,-24.0667,-53.8461,Paraná
PR,Francisco Beltrão,-26.0817,-53.0535,Paraná
PR,General Carneiro,-26.425,-51.3172,Paraná
PR,Godoy Moreira,-24.173,-51.9246,Paraná
PR,Goioerê,-24.1835,-53.0248,Paraná
PR,Goioxim,-25.1927,-51.9911,Paraná
PR,Grandes Rios,-24.1466,-51.5094,Paraná
PR,Guaíra,-24.085,-54.2573,Paraná
PR,Guairaçá,-22.932,-52.6906,Paraná
PR,Guamiranga,-25.1912,-50.8021,Paraná
PR,Guapirama,-23.5203,-50.0407,Paraná
PR,Guaporema,-23.3402,-52.7786,Paraná
PR,Guaraci,-22.9694,-51.6504,Paraná
PR,Guaraniaçu,-25.0968,-52.8755,Paraná
PR,Guarapuava,-25.3902,-51.4623,Paraná
PR,Guaraqueçaba,-25.3071,-48.3204,Paraná
PR,Guaratuba,-25.8817,-48.5752,Paraná
PR,Honório Serpa,-26.139,-52.3848,Paraná
PR,Ibaiti,-23.8478,-50.1932,Paraná
PR,Ibema,-25.1193,-53.0072,Paraná
PR,Ibiporã,-23.2659,-51.0522,Paraná
PR,Icaraíma,-23.3944,-53.615,Paraná
PR,Iguaraçu,-23.1949,-51.8256,Paraná
PR,Iguatu,-24.7153,-53.0827,Paraná
PR,Imbaú,-24.448,-50.7533,Paraná
PR,Imbituva,-25.2285,-50.5989,Paraná
PR,Inácio Martins,-25.5704,-51.0769,Paraná
PR,Inajá,-22.7509,-52.1995,Paraná
PR,Indianópolis,-23.4762,-52.6989,Paraná
PR,Ipiranga,-25.0238,-50.5794,Paraná
PR,Iporã,-24.0083,-53.706,Paraná
PR,Iracema do Oeste,-24.4262,-53.3528,Paraná
PR,Irati,-25.4697,-50.6493,Paraná
PR,Iretama,-24.4253,-52.1012,Paraná
PR,Itaguajé,-22.6183,-51.9674,Paraná
PR,Itaipulândia,-25.1366,-54.3001,Paraná
PR,Itambaracá,-23.0181,-50.4097,Paraná
PR,Itambé,-23.6601,-51.9912,Paraná
PR,Itapejara d'Oeste,-25.9619,-52.8152,Paraná
PR,Itaperuçu,-25.2193,-49.3454,Paraná
PR,Itaúna do Sul,-22.7289,-52.8874,Paraná
PR,Ivaí,-25.0067,-50.857,Paraná
PR,Ivaiporã,-24.2485,-51.6754,Paraná
PR,Ivaté,-23.4072,-53.3687,Paraná
PR,Ivatuba,-23.6187,-52.2203,Paraná
PR,Jaboti,-23.7435,-50.0729,Paraná
PR,Jacarezinho,-23.1591,-49.9739,Paraná
PR,Jaguapitã,-23.1104,-51.5342,Paraná
PR,Jaguariaíva,-24.2439,-49.7066,Paraná
PR,Jandaia do Sul,-23.6011,-51.6448,Paraná
PR,Janiópolis,-24.1401,-52.7784,Paraná
PR,Japira,-23.8142,-50.1422,Paraná
PR,Japurá,-23.4693,-52.5557,Paraná
PR,Jardim Alegre,-24.1809,-51.6902,Paraná
PR,Jardim Olinda,-22.5523,-52.0503,Paraná
PR,Jataizinho,-23.2578,-50.9777,Paraná
PR,Jesuítas,-24.3839,-53.3849,Paraná
PR,Joaquim Távora,-23.4987,-49.909,Paraná
PR,Jundiaí do Sul,-23.4357,-50.2496,Paraná
PR,Juranda,-24.4209,-52.8413,Paraná
PR,Jussara,-23.6219,-52.4693,Paraná
PR,Kaloré,-23.8188,-51.6687,Paraná
PR,Lapa,-25.7671,-49.7168,Paraná
PR,Laranjal,-24.8862,-52.47,Paraná
PR,Laranjeiras do Sul,-25.4077,-52.4109,Paraná
PR,Leópolis,-23.0818,-50.7511,Paraná
PR,Lidianópolis,-24.11,-51.6506,Paraná
PR,Lindoeste,-25.2596,-53.5733,Paraná
PR,Loanda,-22.9232,-53.1362,Paraná
PR,Lobato,-23.0058,-51.9524,Paraná
PR,Londrina,-23.304,-51.1691,Paraná
PR,Luiziana,-24.2853,-52.269,Paraná
PR,Lunardelli,-24.0821,-51.7368,Paraná
PR,Lupionópolis,-22.755,-51.6601,Paraná
PR,Mallet,-25.8806,-50.8173,Paraná
PR,Mamborê,-24.317,-52.5271,Paraná
PR,Mandaguaçu,-23.3458,-52.0944,Paraná
PR,Mandaguari,-23.5446,-51.671,Paraná
PR,Mandirituba,-25.777,-49.3282,Paraná
PR,Manfrinópolis,-26.1441,-53.3113,Paraná
PR,Mangueirinha,-25.9421,-52.1743,Paraná
PR,Manoel Ribas,-24.5144,-51.6658,Paraná
PR,Marechal Cândido Rondon,-24.557,-54.0571,Paraná
PR,Maria Helena,-23.6158,-53.2053,Paraná
PR,Marialva,-23.4843,-51.7928,Paraná
PR,Marilândia do Sul,-23.7425,-51.3137,Paraná
PR,Marilena,-22.7336,-53.0402,Paraná
PR,Mariluz,-24.0089,-53.1432,Paraná
PR,Maringá,-23.4205,-51.9333,Paraná
PR,Mariópolis,-26.355,-52.5532,Paraná
PR,Maripá,-24.42,-53.8286,Paraná
PR,Marmeleiro,-26.1472,-53.0267,Paraná
PR,Marquinho,-25.112,-52.2497,Paraná
PR,Marumbi,-23.7058,-51.6404,Paraná
PR,Matelândia,-25.2496,-53.9935,Paraná
PR,Matinhos,-25.8237,-48.549,Paraná
PR,Mato Rico,-24.6995,-52.1454,Paraná
PR,Mauá da Serra,-23.8988,-51.2277,Paraná
PR,Medianeira,-25.2977,-54.0943,Paraná
PR,Mercedes,-24.4538,-54.1618,Paraná
PR,Mirador,-23.255,-52.7761,Paraná
PR,Miraselva,-22.9657,-51.4846,Paraná
PR,Missal,-25.0919,-54.2477,Paraná
PR,Moreira Sales,-24.0509,-53.0102,Paraná
PR,Morretes,-25.4744,-48.8345,Paraná
PR,Munhoz de Melo,-23.1487,-51.7737,Paraná
PR,Nossa Senhora das Graças,-22.9129,-51.7978,Paraná
PR,Nova Aliança do Ivaí,-23.1763,-52.6032,Paraná
PR,Nova América da Colina,-23.3308,-50.7168,Paraná
PR,Nova Aurora,-24.5289,-53.2575,Paraná
PR,Nova Cantu,-24.6723,-52.5661,Paraná
PR,Nova Esperança,-23.182,-52.2031,Paraná
PR,Nova Esperança do Sudoeste,-25.9004,-53.2618,Paraná
PR,Nova Fátima,-23.4324,-50.5665,Paraná
PR,Nova Laranjeiras,-25.3054,-52.5447,Paraná
PR,Nova Londrina,-22.7639,-52.9868,Paraná
PR,Nova Olímpia,-23.4703,-53.0898,Paraná
PR,Nova Prata do Iguaçu,-25.6309,-53.3469,Paraná
PR,Nova Santa Bárbara,-23.5865,-50.7598,Paraná
PR,Nova Santa Rosa,-24.4693,-53.9552,Paraná
PR,Nova Tebas,-24.438,-51.9454,Paraná
PR,Novo Itacolomi,-23.7631,-51.5079,Paraná
PR,Ortigueira,-24.2058,-50.9185,Paraná
PR,Ourizona,-23.4053,-52.1964,Paraná
PR,Ouro Verde do Oeste,-24.7933,-53.9043,Paraná
PR,Paiçandu,-23.4555,-52.046,Paraná
PR,Palmas,-26.4839,-51.9888,Paraná
PR,Palmeira,-25.4257,-50.007,Paraná
PR,Palmital,-24.8853,-52.2029,Paraná
PR,Palotina,-24.2868,-53.8404,Paraná
PR,Paraíso do Norte,-23.2824,-52.6054,Paraná
PR,Paranacity,-22.9297,-52.1549,Paraná
PR,Paranaguá,-25.5161,-48.5225,Paraná
PR,Paranapoema,-22.6412,-52.0905,Paraná
PR,Paranavaí,-23.0816,-52.4617,Paraná
PR,Pato Bragado,-24.6271,-54.2265,Paraná
PR,Pato Branco,-26.2292,-52.6706,Paraná
PR,Paula Freitas,-26.2105,-50.931,Paraná
PR,Paulo Frontin,-26.0466,-50.8304,Paraná
PR,Peabiru,-23.914,-52.3431,Paraná
PR,Perobal,-23.8949,-53.4098,Paraná
PR,Pérola,-23.8039,-53.6834,Paraná
PR,Pérola d'Oeste,-25.8278,-53.7433,Paraná
PR,Piên,-26.0965,-49.4336,Paraná
